Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Date	Host Species	Country	State/Province	Flu Season	Strain Name	
PB1	CY027601	Yes	2	2295	H1N1	02/27/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0445/2007(H1N1)	
PB1	CY025451	Yes	2	2306	H1N1	03/01/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0467/2007(H1N1)	
PB1	CY026505	Yes	2	2301	H1N1	03/01/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0468/2007(H1N1)	
PB1	CY025753	Yes	2	2296	H3N2	03/02/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0480/2007(H3N2)	
PB1	CY025593	Yes	2	2307	H1N1	03/06/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0526/2007(H1N1)	
PB1	CY026337	Yes	2	2295	H1N1	03/06/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0540/2007(H1N1)	
PB1	CY025553	Yes	2	2306	H1N1	03/07/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0563/2007(H1N1)	
PB1	CY028481	Yes	2	2303	H3N2	03/14/2007	IRD:Human	USA	Texas	06-07	A/Texas/UR06-0603/2007(H3N2)	
PB1	CY100794	Yes	2	2302	H1N1	03/01/2009	IRD:Human	USA	Texas	08-09	A/Texas/WRAIR1115P/2009(H1N1)	
PB1	CY100810	Yes	2	2302	H1N1	06/01/2009	IRD:Human	USA	Texas	08-09	A/Texas/WRAIR1118P/2009(H1N1)	
PB1	CY093341	Yes	2	2317	H3N2	02/01/2009	IRD:Human	USA	Texas	08-09	A/Texas/WRAIR1558P/2009	
PB1	CY111596	Yes	2	2341	H5N1	2004	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/1(KAN-1)/2004	
PB1	AY626148	Yes	2	2355	H5N1	2004	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/1(KAN-1)/2004(H5N1)	
PB1	GQ259597	Yes	2	2342	H1N1	05/06/2009	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/104/2009(H1N1)	
PB1	AY627897	Yes	2	2340	H5N1	2004	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/2(SP-33)/2004(H5N1)	
PB1	AY627891	Yes	2	2345	H5N1	2004	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/5(KK-494)/2004(H5N1)	
PB1	DQ360838	Yes	2	2291	H5N1	2005	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/676/2005(H5N1)	
PB1	FJ913010*	Yes	2	2281	H3N2	2008	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-1103/2008(H3N2)	
PB1	GQ983546*	Yes	2	2318	H3N2	06/22/2009	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-B106/2009(H3N2)	
PB1	GU271980*	Yes	2	2332	H3N2	11/10/2009	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-B1697/2009(H3N2)	
PB1	GU271956*	Yes	2	2335	H1N1	07/02/2009	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-B267/2009(H1N1)	
PB1	GQ902791*	Yes	2	2318	H3N2	06/13/2009	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-B4/2009(H3N2)	
PB1	GQ902799*	Yes	2	2333	H1N1	06/16/2009	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-B42/2009(H1N1)	
PB1	GU183797*	Yes	2	2344	H1N1	07/10/2009	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-B589/2009(H1N1)	
PB1	GQ902823*	Yes	2	2331	H3N2	07/11/2009	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-B657/2009(H3N2)	
PB1	GU271948*	Yes	2	2339	H1N1	06/22/2009	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-B97/2009(H1N1)	
PB1	CY074940	Yes	2	2315	H3N2	12/10/2009	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-H1071/2009	
PB1	CY080321	Yes	2	2299	H1N1	03/20/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-H1786/2010(H1N1)	
PB1	CY088799	Yes	2	2283	H1N1	08/17/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-H2176/2010(H1N1)	
PB1	GU183813*	Yes	2	2281	H1N1	07/16/2009	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-H223/2009(H1N1)	
PB1	CY088807	Yes	2	2274	H1N1	08/31/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-H2283/2010(H1N1)	
PB1	CY088814	Yes	2	2274	H1N1	09/08/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-H2358/2010(H1N1)	
PB1	GU271964*	Yes	2	2343	H1N1	09/02/2009	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU-H565/2009(H1N1)	
PB1	FJ912902*	No	2	2316	H3N2	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU23/2006(H3N2)	
PB1	FJ912950*	Yes	2	2299	H3N2	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU231/2006(H3N2)	
PB1	FJ912968	Yes	2	2321	H3N2	2007	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU282/2007(H3N2)	
PB1	FJ912908	Yes	2	2286	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU32/2006(H1N1)	
PB1	FJ912914	Yes	2	2299	H1N1	2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/CU44/2006(H1N1)	
PB1	GQ466180	No	2	2330	H5N1	08/10/2006	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/NBL1/2006(H5N1)	
PB1	EF467804	No	2	2341	H5N1	2004	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/SP83/2004(H5N1)	
PB1	CY069579	Yes	2	2341	H5N1	2004	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/WRAIR1720H/2004(H5N1)	
PB1	CY069587	Yes	2	2341	H5N1	2004	IRD:Human	Thailand	-N/A-	-N/A-	A/Thailand/WRAIR1721H/2004(H5N1)	
PB1	EF674981	No	2	1291	H3N2	2004	IRD:Human	Germany	-N/A-	-N/A-	A/Thueringen/27/2004(H3N2)	
PB1	HQ533876	Yes	2	2274	H1N1	2009	IRD:Human	China	-N/A-	-N/A-	A/Tianjin/15/2009(H1N1)	
PB1	JQ714153	No	2	2274	H1N1	01/08/2011	IRD:Human	China	-N/A-	-N/A-	A/Tianjinhedong/SWL44/2011	
PB1	JQ714154	No	2	2274	H1N1	01/28/2011	IRD:Human	China	-N/A-	-N/A-	A/Tianjinjinnan/SWL41/2011	
PB1	JQ714150	No	2	2274	H1N1	12/30/2009	IRD:Human	China	-N/A-	-N/A-	A/Tianjinjinnan/SWL4141/2009	
PB1	CY020579	No	2	2293	H1N1	1977	IRD:Human	China	-N/A-	-N/A-	A/Tientsin/78/1977(H1N1)	
PB1	GQ324576	Yes	2	2274	H1N1	06/02/2009	IRD:Human	Japan	-N/A-	08-09	A/Tokushima/1/2009(H1N1)	
PB1	AY210023	No	2	2274	H2N2	1967	IRD:Human	Japan	-N/A-	-N/A-	A/Tokyo/3/67(H2N2)	
PB1	AY210284	No	2	2274	H3N2	1972	IRD:Human	Japan	-N/A-	-N/A-	A/Tokyo/31/72(H3N2)	
PB1	GU367323	Yes	2	2316	H1N1	2009	IRD:Human	Russia	-N/A-	-N/A-	A/Tomsk/07/2009(H1N1)	
PB1	CY020491	No	2	2303	H1N1	1984	IRD:Human	Tonga	-N/A-	-N/A-	A/Tonga/14/1984(H1N1)	
PB1	CY100914	Yes	2	2302	H1N1	12/28/2008	IRD:Human	Peru	-N/A-	-N/A-	A/Trujillo/WRAIR1702P/2008(H1N1)	
PB1	EF619986	No	2	2274	H5N1	2006	IRD:Human	Turkey	-N/A-	-N/A-	A/Turkey/12/2006(H5N1)	
PB1	EF619996	No	2	2275	H5N1	2006	IRD:Human	Turkey	-N/A-	-N/A-	A/Turkey/651242/2006(H5N1)	
PB1	EF620004	No	2	2274	H5N1	2006	IRD:Human	Turkey	-N/A-	-N/A-	A/Turkey/65596/2006(H5N1)	
PB1	DQ415294	Yes	2	2274	H1N1	1996	IRD:Human	Taiwan	-N/A-	-N/A-	A/TW/130/96(H1N1)	
PB1	DQ415303	Yes	2	2274	H3N2	2004	IRD:Human	Taiwan	-N/A-	-N/A-	A/TW/220/04(H3N2)	
PB1	DQ415300	Yes	2	2274	H3N2	2003	IRD:Human	Taiwan	-N/A-	-N/A-	A/TW/229/03(H3N2)	
PB1	DQ415301	Yes	2	2274	H3N2	2003	IRD:Human	Taiwan	-N/A-	-N/A-	A/TW/3286/03(H3N2)	
PB1	DQ415295	Yes	2	2274	H1N1	1997	IRD:Human	Taiwan	-N/A-	-N/A-	A/TW/3355/97(H1N1)	
PB1	DQ415298	Yes	2	2274	H3N2	2002	IRD:Human	Taiwan	-N/A-	-N/A-	A/TW/3446/02(H3N2)	
PB1	DQ415299	Yes	2	2274	H3N2	2002	IRD:Human	Taiwan	-N/A-	-N/A-	A/TW/3565/02(H3N2)	
PB1	DQ415302	Yes	2	2274	H3N2	2004	IRD:Human	Taiwan	-N/A-	-N/A-	A/TW/36/04(H3N2)	
PB1	DQ415296	No	2	2274	H1N1	1999	IRD:Human	Taiwan	-N/A-	-N/A-	A/TW/4845/99(H1N1)	
PB1	DQ415297	Yes	2	2274	H3N2	2002	IRD:Human	Taiwan	-N/A-	-N/A-	A/TW/872/02(H3N2)	
PB1	DQ415304	Yes	2	2274	H3N2	2004	IRD:Human	Taiwan	-N/A-	-N/A-	A/TW/875/04(H3N2)	
PB1	AX350186	Yes	2	2341	H3N2	1972	IRD:Human	Russia	-N/A-	-N/A-	A/Udorn/307/1972(H3N2)	
PB1	CY087309	No	2	2274	H3N2	10/02/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-001/2008	
PB1	CY087316	No	2	2274	H3N2	10/13/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-002/2008	
PB1	CY087324	No	2	2274	H3N2	10/13/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-003/2008	
PB1	CY087348	No	2	2274	H3N2	10/20/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-007/2008	
PB1	CY087371	No	2	2274	H3N2	10/27/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-010/2008	
PB1	CY087379	No	2	2274	H3N2	10/28/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-011/2008	
PB1	CY087395	No	2	2270	H3N2	10/31/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-013/2008	
PB1	CY087410	No	2	2274	H3N2	10/31/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-015/2008	
PB1	CY087426	No	2	2274	H3N2	11/06/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-017/2008	
PB1	CY087455	No	2	2274	H3N2	11/10/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-021/2008	
PB1	CY087466	No	2	2274	H3N2	11/17/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-023/2008	
PB1	CY087490	No	2	2274	H3N2	11/18/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-026/2008	
PB1	CY087497	No	2	2274	H3N2	11/08/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-027/2008	
PB1	CY087545	No	2	2274	H3N2	11/21/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-034/2008	
PB1	CY087553	No	2	2274	H3N2	11/24/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-035/2008	
PB1	CY087564	No	2	2274	H3N2	11/24/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-037/2008	
PB1	CY087572	No	2	2274	H3N2	11/25/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-038/2008	
PB1	CY087580	No	2	2274	H3N2	11/08/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-039/2008	
PB1	CY087588	No	2	2274	H3N2	11/25/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-040/2008	
PB1	CY087596	No	2	2274	H3N2	11/08/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-041/2008	
PB1	CY087604	No	2	2274	H3N2	11/26/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-042/2008	
PB1	CY087612	No	2	2274	H3N2	11/27/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-043/2008	
PB1	CY087626	No	2	2274	H3N2	11/08/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-045/2008	
PB1	CY087634	No	2	2274	H3N2	12/03/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-046/2008	
PB1	CY087642	No	2	2274	H3N2	12/03/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-047/2008	
PB1	CY087666	No	2	2270	H3N2	12/11/2008	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-050/2008	
PB1	CY087695	No	2	2274	H3N2	07/27/2009	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-061/2009	
PB1	CY087703	No	2	2274	H3N2	07/28/2009	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-062/2009	
PB1	CY087738	No	2	2274	H3N2	08/24/2009	IRD:Human	Uganda	-N/A-	-N/A-	A/Uganda/MUWRP-079/2009	
PB1	CY080572	Yes	2	2274	H1N1	01/11/2011	IRD:Human	Mongolia	-N/A-	10-11	A/Ulaanbaatar/190/2011	
PB1	CY065993	Yes	2	2303	H1N1	12/10/2009	IRD:Human	Mongolia	-N/A-	09-10	A/Ulgii/9911/2009(H1N1)	
PB1	CY113947	Yes	2	2314	H3N2	11/01/1992	IRD:Human	Sweden	-N/A-	92-93	A/Umea/2000/1992	
PB1	CY045762	Yes	2	2300	H1N1	04/16/1933	IRD:Human	United Kingdom	-N/A-	32-33	A/United Kingdom/1/1933(H1N1)	
PB1	AY210272	No	2	2274	H3N2	1968	IRD:Human	Russia	-N/A-	-N/A-	A/USSR/039/68(H3N2)	
PB1	CY021915	Yes	2	2288	H1N1	1979	IRD:Human	Russia	-N/A-	-N/A-	A/USSR/46/1979(H1N1)	
PB1	KC780499	Yes	2	2274	H1N1	02/10/2010	IRD:Human	USA	Utah	09-10	A/Utah/02/2010	
PB1	KC781403	Yes	2	2274	H1N1	03/08/2010	IRD:Human	USA	Utah	09-10	A/Utah/03/2010	
PB1	KC782200	Yes	2	2274	H1N1	07/25/2009	IRD:Human	USA	Utah	08-09	A/Utah/20/2009	
PB1	KC781507	No	2	2274	H1N1	06/25/2009	IRD:Human	USA	Utah	08-09	A/Utah/22/2009	
PB1	KC781443	Yes	2	2274	H1N1	06/03/2009	IRD:Human	USA	Utah	08-09	A/Utah/27/2009	
PB1	CY088644	Yes	2	2283	H1N1	04/03/2010	IRD:Human	India	-N/A-	-N/A-	A/Vadu/NIV1043725/2010	
PB1	KC782025	Yes	2	2274	H1N1	02/04/2010	IRD:Human	USA	Vermont	09-10	A/Vermont/01/2010	
PB1	CY025801	Yes	2	2295	H1N1	01/26/2007	IRD:Human	USA	Vermont	06-07	A/Vermont/UR06-0089/2007(H1N1)	
PB1	CY025665	Yes	2	2293	H1N1	02/15/2007	IRD:Human	USA	Vermont	06-07	A/Vermont/UR06-0301/2007(H1N1)	
PB1	CY027193	Yes	2	2295	H1N1	03/01/2007	IRD:Human	USA	Vermont	06-07	A/Vermont/UR06-0472/2007(H1N1)	
PB1	AY210011	No	2	2274	H2N2	1959	IRD:Human	Australia	-N/A-	-N/A-	A/Victoria/15681/59(H2N2)	
PB1	CY113539	Yes	2	2311	H3N2	1990	IRD:Human	Australia	-N/A-	-N/A-	A/Victoria/2/1990	
PB1	CY121083*	Yes	2	2316	H3N2	2009	IRD:Human	Australia	-N/A-	-N/A-	A/Victoria/210/2009	
PB1	CY121203	Yes	2	2316	H3N2	1975	IRD:Human	Australia	-N/A-	-N/A-	A/Victoria/3/1975	
PB1	CY112546	Yes	2	2311	H3N2	06/29/1992	IRD:Human	Australia	-N/A-	-N/A-	A/Victoria/33/1992	
PB1	CY112819	Yes	2	2311	H3N2	07/27/1995	IRD:Human	Australia	-N/A-	-N/A-	A/Victoria/75/1995	
PB1	CY062993	Yes	2	2299	H1N1	01/05/2010	IRD:Human	Austria	-N/A-	09-10	A/Vienna/INS179/2010(H1N1)	
PB1	CY067189	Yes	2	2303	H1N1	11/25/2009	IRD:Human	Austria	-N/A-	09-10	A/Vienna/INS294/2009	
PB1	CY069248	Yes	2	2303	H1N1	12/22/2009	IRD:Human	Austria	-N/A-	09-10	A/Vienna/INS366/2009(H1N1)	
PB1	CY071061	Yes	2	2303	H1N1	01/05/2010	IRD:Human	Austria	-N/A-	09-10	A/Vienna/INS368/2010(H1N1)	
PB1	CY128457	Yes	2	2317	H1N1	07/29/2009	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Viet Nam/001-1880/2009	
PB1	CY128377	Yes	2	2317	H1N1	11/13/2009	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Viet Nam/11032001/2009	
PB1	CY128385	Yes	2	2317	H1N1	12/09/2009	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Viet Nam/11032006/2009	
PB1	CY128393	Yes	2	2317	H1N1	12/17/2009	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Viet Nam/11032010/2009	
PB1	CY128059	No	2	2317	H1N1	12/17/2009	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Viet Nam/11032011/2009	
PB1	CY128401	Yes	2	2274	H1N1	12/23/2009	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Viet Nam/11032016/2009	
PB1	CY128417	Yes	2	2317	H1N1	12/30/2009	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Viet Nam/11032021/2009	
PB1	EF467808	Yes	2	2341	H5N1	2004	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Viet Nam/1203/2004(H5N1)	
PB1	AY818129	Yes	2	2274	H5N1	2004	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Viet Nam/1203/2004(H5N1)	
PB1	CY128153	Yes	2	2296	H1N1	08/20/2009	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Viet Nam/13032008/2009	
PB1	CY128273	Yes	2	2317	H1N1	10/08/2009	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Viet Nam/13032060/2009	
PB1	CY128289	Yes	2	2317	H1N1	10/18/2009	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Viet Nam/13032071/2009	
PB1	CY128321	Yes	2	2317	H1N1	10/31/2009	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Viet Nam/13032088/2009	
PB1	CY128361	Yes	2	2317	H1N1	11/18/2009	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Viet Nam/15032003/2009	
PB1	DQ138163	No	2	2274	H5N1	2005	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Viet Nam/BL-014/2005(H5N1)	
PB1	DQ138164	No	2	2274	H5N1	2005	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Viet Nam/DT-036/2005(H5N1)	
PB1	DQ138160	No	2	2274	H5N1	2004	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Viet Nam/HG-178/2004(H5N1)	
PB1	DQ138165	No	2	2274	H5N1	2005	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Viet Nam/HG-207/2005(H5N1)	
PB1	HM114583	Yes	2	2283	H5N1	12/14/2007	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Vietnam/HN31388M1/2007(H5N1)	
PB1	HM114615	Yes	2	2274	H5N1	02/21/2008	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Vietnam/HN31432M/2008(H5N1)	
PB1	HM114543	Yes	2	2274	H5N1	05/19/2007	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Vietnam/UT31203A/2007(H5N1)	
PB1	HM114551	Yes	2	2274	H5N1	2007	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Vietnam/UT31239/2007(H5N1)	
PB1	HM114559	Yes	2	2274	H5N1	06/09/2007	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Vietnam/UT31244II/2007(H5N1)	
PB1	HM114567	Yes	2	2274	H5N1	06/19/2007	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Vietnam/UT31244III/2007(H5N1)	
PB1	HM114591	No	2	2327	H5N1	01/17/2008	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Vietnam/UT31394II/2008(H5N1)	
PB1	HM114599*	Yes	2	2274	H5N1	02/09/2008	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Vietnam/UT31412II/2008(H5N1)	
PB1	HM114607	Yes	2	2274	H5N1	02/13/2008	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Vietnam/UT31413II/2008(H5N1)	
PB1	CY031549	Yes	2	2307	H1N1	01/29/2007	IRD:Human	USA	Virginia	06-07	A/Virginia/UR06-0107/2007(H1N1)	
PB1	CY026001	Yes	2	2304	H1N1	01/29/2007	IRD:Human	USA	Virginia	06-07	A/Virginia/UR06-0109/2007(H1N1)	
PB1	CY028762	No	2	2295	H1N1	02/06/2007	IRD:Human	USA	Virginia	06-07	A/Virginia/UR06-0180/2007(H1N1)	
PB1	CY027945	No	2	2298	H1N1	02/14/2007	IRD:Human	USA	Virginia	06-07	A/Virginia/UR06-0295/2007(H1N1)	
PB1	CY027713	Yes	2	2297	H1N1	03/07/2007	IRD:Human	USA	Virginia	06-07	A/Virginia/UR06-0549/2007(H1N1)	
PB1	CY027657	Yes	2	2313	H1N1	03/08/2007	IRD:Human	USA	Virginia	06-07	A/Virginia/UR06-0562/2007(H1N1)	
PB1	CY027953	No	2	2297	H1N1	03/13/2007	IRD:Human	USA	Virginia	06-07	A/Virginia/UR06-0594/2007(H1N1)	
PB1	GU211225	Yes	2	2316	H1N1	2009	IRD:Human	Russia	-N/A-	-N/A-	A/Vladivostok/01/2009(H1N1)	
PB1	JX473008	Yes	2	2283	H1N1	03/27/2012	IRD:Human	Russia	-N/A-	11-12	A/Vladivostok/28/2012(H1N1)	
PB1	CY011598	No	2	2310	H3N2	08/09/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/1/2000	
PB1	CY014021	Yes	2	2303	H3N2	01/25/2005	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/1/2005(H3N2)	
PB1	CY011190	Yes	2	2313	H1N1	05/29/2001	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/10/2001	
PB1	CY015642	Yes	2	2288	H3N2	08/26/2005	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/10/2005(H3N2)	
PB1	CY013467	Yes	2	2294	H3N2	09/01/2004	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/12/2004	
PB1	CY014141	Yes	2	2294	H3N2	09/13/2005	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/12/2005(H3N2)	
PB1	CY012398	Yes	2	2302	H3N2	07/11/2003	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/129/2003	
PB1	CY013587	No	2	2292	H1N1	09/10/2005	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/13/2005	
PB1	CY012406	Yes	2	2302	H3N2	07/08/2003	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/133/2003	
PB1	CY013603	No	2	2289	H1N1	09/19/2005	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/14/2005	
PB1	CY013861	No	2	2290	H3N2	09/21/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/15/2000	
PB1	CY013435	Yes	2	2309	H3N2	06/16/2003	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/15/2003	
PB1	CY012350	Yes	2	2303	H3N2	06/22/2003	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/155/2003	
PB1	CY014085	Yes	2	2285	H3N2	08/09/2005	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/16/2005(H3N2)	
PB1	CY013046	No	2	2290	H1N1	10/05/2000	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/18/2000	
PB1	CY011982	No	2	2309	H3N2	01/31/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/2/2002	
PB1	CY011206	Yes	2	2304	H1N1	06/05/2001	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/20/2001	
PB1	CY011654	Yes	2	2309	H3N2	07/01/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/21/2002	
PB1	CY012710	Yes	2	2302	H3N2	09/05/2004	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/21/2004	
PB1	CY013094	Yes	2	2296	H3N2	07/18/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/25/2002	
PB1	CY013531	Yes	2	2286	H3N2	09/20/2004	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/35/2004	
PB1	CY013102	Yes	2	2290	H3N2	07/23/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/36/2002	
PB1	CY012726	Yes	2	2299	H3N2	09/21/2004	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/40/2004	
PB1	CY011630	No	2	2309	H3N2	04/12/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/5/2002	
PB1	CY011670	No	2	2309	H3N2	08/23/2002	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/58/2002	
PB1	CY011758	Yes	2	2303	H3N2	06/30/2003	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/61/2003	
PB1	CY014077	Yes	2	2297	H3N2	08/10/2005	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/7/2005(H3N2)	
PB1	CY013997	Yes	2	2302	H3N2	10/19/2004	IRD:Human	New Zealand	-N/A-	-N/A-	A/Waikato/72/2004(H3N2)	
PB1	GU136054	Yes	2	2274	H1N1	07/13/2009	IRD:Human	Japan	-N/A-	08-09	A/Wakayama/57/2009(H1N1)	
PB1	CY056993	Yes	2	2303	H1N1	12/07/2009	IRD:Human	Poland	-N/A-	09-10	A/Warsaw/INS100/2009(H1N1)	
PB1	CY062833	Yes	2	2303	H1N1	12/03/2009	IRD:Human	Poland	-N/A-	09-10	A/Warsaw/INS146/2009(H1N1)	
PB1	CY072276	Yes	2	2303	H1N1	12/02/2009	IRD:Human	Poland	-N/A-	09-10	A/Warsaw/INS311/2009(H1N1)	
PB1	CY072292	Yes	2	2303	H1N1	12/03/2009	IRD:Human	Poland	-N/A-	09-10	A/Warsaw/INS313/2009(H1N1)	
PB1	CY072308	Yes	2	2303	H1N1	12/07/2009	IRD:Human	Poland	-N/A-	09-10	A/Warsaw/INS315/2009(H1N1)	
PB1	CY129564*	No	2	2317	H1N1	02/14/2011	IRD:Human	Poland	-N/A-	10-11	A/Warsaw/INS622/2011	
PB1	KC781295	Yes	2	2274	H1N1	04/02/2010	IRD:Human	USA	Washington	09-10	A/Washington/01/2010	
